Frame 0
-6.92883 6.14251 5.23329 0.380446 0.208068 0.567822 0.06
-3.28947 1.98646 -7.87924 0.530798 0.592824 0.779167 0.06
-1.90245 2.77962 -6.27672 0.322511 0.0154034 0.404981 0.04
-1.24437 8.15096 -2.97137 0.162182 0.927493 0.794285 0.06
6.92143 7.32872 0.608375 0.165649 0.119547 0.601982 0.06
-5.16726 8.07834 3.11697 0.689215 0.716101 0.748152 0.06
-1.23872 5.67371 -10.092 0.228977 0.505499 0.913337 0.06
-1.10413 7.667 -1.51758 0.0964545 0.22342 0.131973 0.05
6.40562 7.85156 -1.21151 0.106653 0.498544 0.961898 0.06
10.1205 1.85457 6.81967 0.817303 0.363186 0.868695 0.06
-6.6098 9.30339 -2.37877 0.25987 0.0450595 0.800068 0.06
-0.00134863 2.73297 5.24029 0.181847 0.982361 0.263803 0.06
-1.62351 7.61091 -8.45352 0.869292 0.077557 0.579705 0.06
7.73072 0.712939 -7.80646 0.853031 0.533933 0.622055 0.06
2.01273 6.20643 0.171172 0.401808 0.382333 0.0759667 0.06
5.03148 1.23977 -5.95564 0.183908 0.504771 0.239953 0.06
2.48716 4.99108 4.01498 0.258296 0.731722 0.129847 0.04
0.137968 10.4469 -0.219343 0.337719 0.887726 0.900054 0.06
4.19878 0.984376 -5.30818 0.780252 0.877364 0.389739 0.06
Frame 7
-11.153 6.13593 1.34487 0.917194 0.695233 0.285839 0.07
-8.3146 7.29744 6.27995 0.380446 0.208068 0.567822 0.07
-3.94737 2.31018 -9.45508 0.530798 0.592824 0.779167 0.07
-2.5366 3.65711 -8.36896 0.322511 0.0154034 0.404981 0.05
-1.49325 9.70758 -3.56565 0.162182 0.927493 0.794285 0.07
8.30572 8.72088 0.73005 0.165649 0.119547 0.601982 0.07
-6.20071 9.62043 3.74036 0.689215 0.716101 0.748152 0.07
-1.48646 6.73488 -12.1104 0.228977 0.505499 0.913337 0.07
-1.38016 9.52244 -1.89697 0.0964545 0.22342 0.131973 0.06
7.68675 9.3483 -1.45381 0.106653 0.498544 0.961898 0.07
12.1446 2.15191 8.1836 0.817303 0.363186 0.868695 0.07
-7.93177 11.0905 -2.85453 0.25987 0.0450595 0.800068 0.07
-0.00161835 3.20599 6.28835 0.181847 0.982361 0.263803 0.07
-1.94821 9.05952 -10.1442 0.869292 0.077557 0.579705 0.07
9.27686 0.781952 -9.36776 0.853031 0.533933 0.622055 0.07
2.41527 7.37415 0.205407 0.401808 0.382333 0.0759667 0.07
6.03777 1.41415 -7.14677 0.183908 0.504771 0.239953 0.07
3.31622 6.60572 5.3533 0.258296 0.731722 0.129847 0.05
0.165562 12.4627 -0.263212 0.337719 0.887726 0.900054 0.07
5.03854 1.10768 -6.36981 0.780252 0.877364 0.389739 0.07
Frame 8
-13.0119 7.07275 1.56901 0.917194 0.695233 0.285839 0.08
-9.70037 8.42784 7.32661 0.380446 0.208068 0.567822 0.08
-4.60526 2.60937 -11.0309 0.530798 0.592824 0.779167 0.08
-3.17075 4.51008 -10.4612 0.322511 0.0154034 0.404981 0.06
-1.74212 11.2397 -4.15992 0.162182 0.927493 0.794285 0.08
9.69001 10.0885 0.851725 0.165649 0.119547 0.601982 0.08
-7.23416 11.138 4.36376 0.689215 0.716101 0.748152 0.08
-1.7342 7.77152 -14.1288 0.228977 0.505499 0.913337 0.08
-1.65619 11.3534 -2.27636 0.0964545 0.22342 0.131973 0.07
8.96787 10.8205 -1.69611 0.106653 0.498544 0.961898 0.08
14.1686 2.42473 9.54753 0.817303 0.363186 0.868695 0.08
-9.25373 12.8531 -3.33028 0.25987 0.0450595 0.800068 0.08
-0.00188808 3.65448 7.33641 0.181847 0.982361 0.263803 0.08
-2.27291 10.4836 -11.8349 0.869292 0.077557 0.579705 0.08
10.823 0.82644 -10.929 0.853031 0.533933 0.622055 0.08
2.81782 8.51733 0.239641 0.401808 0.382333 0.0759667 0.08
7.04407 1.56401 -8.3379 0.183908 0.504771 0.239953 0.08
4.14527 8.19584 6.69163 0.258296 0.731722 0.129847 0.06
0.193156 14.454 -0.307081 0.337719 0.887726 0.900054 0.08
5.87829 1.20645 -7.43145 0.780252 0.877364 0.389739 0.08
Frame 9
-14.8707 7.98504 1.79316 0.917194 0.695233 0.285839 0.09
-11.0861 9.53372 8.37327 0.380446 0.208068 0.567822 0.09
-5.26316 2.88404 -12.6068 0.530798 0.592824 0.779167 0.09
-3.8049 5.33852 -12.5534 0.322511 0.0154034 0.404981 0.07
-1.991 12.7472 -4.75419 0.162182 0.927493 0.794285 0.09
11.0743 11.4316 0.9734 0.165649 0.119547 0.601982 0.09
-8.26761 12.631 4.98715 0.689215 0.716101 0.748152 0.09
-1.98195 8.78364 -16.1472 0.228977 0.505499 0.913337 0.09
-1.93222 13.1597 -2.65576 0.0964545 0.22342 0.131973 0.08
10.249 12.2682 -1.93842 0.106653 0.498544 0.961898 0.09
16.1927 2.67302 10.9115 0.817303 0.363186 0.868695 0.09
-10.5757 14.5911 -3.80604 0.25987 0.0450595 0.800068 0.09
-0.0021578 4.07845 8.38447 0.181847 0.982361 0.263803 0.09
-2.59761 11.8832 -13.5256 0.869292 0.077557 0.579705 0.09
12.3691 0.846403 -12.4903 0.853031 0.533933 0.622055 0.09
3.22037 9.63599 0.273876 0.401808 0.382333 0.0759667 0.09
8.05036 1.68933 -9.52903 0.183908 0.504771 0.239953 0.09
4.97433 9.76143 8.02996 0.258296 0.731722 0.129847 0.07
0.220749 16.4207 -0.35095 0.337719 0.887726 0.900054 0.09
6.71805 1.2807 -8.49308 0.780252 0.877364 0.389739 0.09
Frame 10
-16.7296 8.87281 2.0173 0.917194 0.695233 0.285839 0.1
-12.4719 10.6151 9.41993 0.380446 0.208068 0.567822 0.1
-5.92105 3.13418 -14.1826 0.530798 0.592824 0.779167 0.1
-4.43906 6.14244 -14.6457 0.322511 0.0154034 0.404981 0.08
-2.23987 14.2303 -5.34847 0.162182 0.927493 0.794285 0.1
12.4586 12.7502 1.09508 0.165649 0.119547 0.601982 0.1
-9.30106 14.0996 5.61054 0.689215 0.716101 0.748152 0.1
-2.22969 9.77123 -18.1656 0.228977 0.505499 0.913337 0.1
-2.20825 14.9416 -3.03515 0.0964545 0.22342 0.131973 0.09
11.5301 13.6914 -2.18072 0.106653 0.498544 0.961898 0.1
18.2168 2.89678 12.2754 0.817303 0.363186 0.868695 0.1
-11.8976 16.3047 -4.28179 0.25987 0.0450595 0.800068 0.1
-0.00242753 4.47789 9.43253 0.181847 0.982361 0.263803 0.1
-2.92232 13.2582 -15.2163 0.869292 0.077557 0.579705 0.1
13.9153 0.841841 -14.0516 0.853031 0.533933 0.622055 0.1
3.62291 10.7301 0.30811 0.401808 0.382333 0.0759667 0.1
9.05666 1.79014 -10.7202 0.183908 0.504771 0.239953 0.1
5.80338 11.3025 9.36828 0.258296 0.731722 0.129847 0.08
0.248343 18.363 -0.394818 0.337719 0.887726 0.900054 0.1
7.55781 1.33043 -9.55472 0.780252 0.877364 0.389739 0.1
Frame 11
-18.5884 9.73605 2.24144 0.917194 0.695233 0.285839 0.11
-13.8577 11.6719 10.4666 0.380446 0.208068 0.567822 0.11
-6.57895 3.3598 -15.7585 0.530798 0.592824 0.779167 0.11
-5.07321 6.92183 -16.7379 0.322511 0.0154034 0.404981 0.09
-2.48874 15.6888 -5.94274 0.162182 0.927493 0.794285 0.11
13.8429 14.0443 1.21675 0.165649 0.119547 0.601982 0.11
-10.3345 15.5436 6.23394 0.689215 0.716101 0.748152 0.11
-2.47743 10.7343 -20.184 0.228977 0.505499 0.913337 0.11
-2.48429 16.6989 -3.41454 0.0964545 0.22342 0.131973 0.1
12.8112 15.09 -2.42302 0.106653 0.498544 0.961898 0.11
20.2409 3.09602 13.6393 0.817303 0.363186 0.868695 0.11
-13.2196 17.9937 -4.75755 0.25987 0.0450595 0.800068 0.11
-0.00269725 4.85281 10.4806 0.181847 0.982361 0.263803 0.11
-3.24702 14.6087 -16.9071 0.869292 0.077557 0.579705 0.11
15.4614 0.812754 -15.6129 0.853031 0.533933 0.622055 0.11
4.02546 11.7997 0.342345 0.401808 0.382333 0.0759667 0.11
10.063 1.86642 -11.9113 0.183908 0.504771 0.239953 0.11
6.63244 12.819 10.7066 0.258296 0.731722 0.129847 0.09
0.275937 20.2807 -0.438687 0.337719 0.887726 0.900054 0.11
8.39756 1.35563 -10.6164 0.780252 0.877364 0.389739 0.11
Frame 12
-20.4472 10.5748 2.46559 0.917194 0.695233 0.285839 0.12
-15.2434 12.7042 11.5132 0.380446 0.208068 0.567822 0.12
-7.23684 3.56089 -17.3343 0.530798 0.592824 0.779167 0.12
-5.70736 7.67669 -18.8302 0.322511 0.0154034 0.404981 0.1
-2.73762 17.1228 -6.53702 0.162182 0.927493 0.794285 0.12
15.2272 15.3138 1.33843 0.165649 0.119547 0.601982 0.12
-11.368 16.963 6.85733 0.689215 0.716101 0.748152 0.12
-2.72518 11.6728 -22.2024 0.228977 0.505499 0.913337 0.12
-2.76032 18.4317 -3.79394 0.0964545 0.22342 0.131973 0.11
14.0924 16.4641 -2.66532 0.106653 0.498544 0.961898 0.12
22.265 3.27073 15.0033 0.817303 0.363186 0.868695 0.12
-14.5416 19.6581 -5.2333 0.25987 0.0450595 0.800068 0.12
-0.00296698 5.2032 11.5286 0.181847 0.982361 0.263803 0.12
-3.57172 15.9347 -18.5978 0.869292 0.077557 0.579705 0.12
17.0076 0.759142 -17.1742 0.853031 0.533933 0.622055 0.12
4.428 12.8448 0.376579 0.401808 0.382333 0.0759667 0.12
11.0692 1.91817 -13.1024 0.183908 0.504771 0.239953 0.12
7.46149 14.3111 12.0449 0.258296 0.731722 0.129847 0.1
0.30353 22.1739 -0.482556 0.337719 0.887726 0.900054 0.12
9.23732 1.3563 -11.678 0.780252 0.877364 0.389739 0.12
Frame 13
-22.3061 11.389 2.68973 0.917194 0.695233 0.285839 0.13
-16.6292 13.712 12.5599 0.380446 0.208068 0.567822 0.13
-7.89473 3.73746 -18.9102 0.530798 0.592824 0.779167 0.13
-6.34151 8.40703 -20.9224 0.322511 0.0154034 0.404981 0.11
-2.98649 18.5323 -7.13129 0.162182 0.927493 0.794285 0.13
16.6114 16.5589 1.4601 0.165649 0.119547 0.601982 0.13
-12.4014 18.358 7.48072 0.689215 0.716101 0.748152 0.13
-2.97292 12.5869 -24.2208 0.228977 0.505499 0.913337 0.13
-3.03635 20.14 -4.17333 0.0964545 0.22342 0.131973 0.12
15.3735 17.8137 -2.90763 0.106653 0.498544 0.961898 0.13
24.2891 3.42092 16.3672 0.817303 0.363186 0.868695 0.13
-15.8635 21.2981 -5.70906 0.25987 0.0450595 0.800068 0.13
-0.0032367 5.52907 12.5767 0.181847 0.982361 0.263803 0.13
-3.89642 17.2361 -20.2885 0.869292 0.077557 0.579705 0.13
18.5537 0.681004 -18.7355 0.853031 0.533933 0.622055 0.13
4.83055 13.8654 0.410814 0.401808 0.382333 0.0759667 0.13
12.0755 1.9454 -14.2935 0.183908 0.504771 0.239953 0.13
8.29054 15.7786 13.3833 0.258296 0.731722 0.129847 0.11
0.331124 24.0425 -0.526424 0.337719 0.887726 0.900054 0.13
10.0771 1.33245 -12.7396 0.780252 0.877364 0.389739 0.13
Frame 14
-24.1649 12.1786 2.91388 0.917194 0.695233 0.285839 0.14
-18.015 14.6952 13.6066 0.380446 0.208068 0.567822 0.14
-8.55263 3.8895 -20.486 0.530798 0.592824 0.779167 0.14
-6.97566 9.11285 -23.0146 0.322511 0.0154034 0.404981 0.12
-3.23537 19.9172 -7.72557 0.162182 0.927493 0.794285 0.14
17.9957 17.7794 1.58178 0.165649 0.119547 0.601982 0.14
-13.4349 19.7284 8.10412 0.689215 0.716101 0.748152 0.14
-3.22066 13.4763 -26.2392 0.228977 0.505499 0.913337 0.14
-3.31238 21.8238 -4.55273 0.0964545 0.22342 0.131973 0.13
16.6546 19.1388 -3.14993 0.106653 0.498544 0.961898 0.14
26.3132 3.54659 17.7311 0.817303 0.363186 0.868695 0.14
-17.1855 22.9135 -6.18481 0.25987 0.0450595 0.800068 0.14
-0.00350643 5.83042 13.6248 0.181847 0.982361 0.263803 0.14
-4.22112 18.5131 -21.9792 0.869292 0.077557 0.579705 0.14
20.0999 0.578342 -20.2968 0.853031 0.533933 0.622055 0.14
5.23309 14.8614 0.445048 0.401808 0.382333 0.0759667 0.14
13.0818 1.94811 -15.4847 0.183908 0.504771 0.239953 0.14
9.1196 17.2215 14.7216 0.258296 0.731722 0.129847 0.12
0.358718 25.8867 -0.570293 0.337719 0.887726 0.900054 0.14
10.9168 1.28408 -13.8013 0.780252 0.877364 0.389739 0.14
Frame 15
-26.0238 12.9438 3.13802 0.917194 0.695233 0.285839 0.15
-19.4007 15.654 14.6532 0.380446 0.208068 0.567822 0.15
-9.21052 4.01702 -22.0619 0.530798 0.592824 0.779167 0.15
-7.60981 9.79414 -25.1069 0.322511 0.0154034 0.404981 0.13
-3.48424 21.2776 -8.31984 0.162182 0.927493 0.794285 0.15
19.38 18.9753 1.70345 0.165649 0.119547 0.601982 0.15
-14.4683 21.0743 8.72751 0.689215 0.716101 0.748152 0.15
-3.46841 14.3413 -28.2575 0.228977 0.505499 0.913337 0.15
-3.58841 23.483 -4.93212 0.0964545 0.22342 0.131973 0.14
17.9357 20.4393 -3.39223 0.106653 0.498544 0.961898 0.15
28.3373 3.64773 19.0951 0.817303 0.363186 0.868695 0.15
-18.5075 24.5044 -6.66057 0.25987 0.0450595 0.800068 0.15
-0.00377615 6.10724 14.6728 0.181847 0.982361 0.263803 0.15
-4.54583 19.7655 -23.6699 0.869292 0.077557 0.579705 0.15
21.646 0.451155 -21.8581 0.853031 0.533933 0.622055 0.15
5.63564 15.8329 0.479283 0.401808 0.382333 0.0759667 0.15
14.0881 1.92629 -16.6758 0.183908 0.504771 0.239953 0.15
9.94865 18.64 16.0599 0.258296 0.731722 0.129847 0.13
0.386311 27.7063 -0.614162 0.337719 0.887726 0.900054 0.15
11.7566 1.21118 -14.8629 0.780252 0.877364 0.389739 0.15
Frame 16
-27.8826 13.6844 3.36217 0.917194 0.695233 0.285839 0.16
-20.7865 16.5882 15.6999 0.380446 0.208068 0.567822 0.16
-9.86842 4.12001 -23.6377 0.530798 0.592824 0.779167 0.16
-8.24396 10.4509 -27.1991 0.322511 0.0154034 0.404981 0.14
-3.73312 22.6135 -8.91412 0.162182 0.927493 0.794285 0.16
20.7643 20.1468 1.82513 0.165649 0.119547 0.601982 0.16
-15.5018 22.3956 9.35091 0.689215 0.716101 0.748152 0.16
-3.71615 15.1818 -30.2759 0.228977 0.505499 0.913337 0.16
-3.86445 25.1177 -5.31151 0.0964545 0.22342 0.131973 0.15
19.2169 21.7153 -3.63453 0.106653 0.498544 0.961898 0.16
30.3614 3.72434 20.459 0.817303 0.363186 0.868695 0.16
-19.8294 26.0708 -7.13632 0.25987 0.0450595 0.800068 0.16
-0.00404588 6.35953 15.7209 0.181847 0.982361 0.263803 0.16
-4.87053 20.9934 -25.3606 0.869292 0.077557 0.579705 0.16
23.1921 0.299443 -23.4194 0.853031 0.533933 0.622055 0.16
6.03819 16.7799 0.513517 0.401808 0.382333 0.0759667 0.16
15.0944 1.87994 -17.8669 0.183908 0.504771 0.239953 0.16
10.7777 20.0339 17.3982 0.258296 0.731722 0.129847 0.14
0.413905 29.5013 -0.658031 0.337719 0.887726 0.900054 0.16
12.5963 1.11375 -15.9245 0.780252 0.877364 0.389739 0.16
Frame 17
-29.7414 14.4005 3.58631 0.917194 0.695233 0.285839 0.17
-22.1723 17.4978 16.7465 0.380446 0.208068 0.567822 0.17
-10.5263 4.19848 -25.2136 0.530798 0.592824 0.779167 0.17
-8.87811 11.0831 -29.2913 0.322511 0.0154034 0.404981 0.15
-3.98199 23.9249 -9.50839 0.162182 0.927493 0.794285 0.17
22.1486 21.2937 1.9468 0.165649 0.119547 0.601982 0.17
-16.5352 23.6925 9.9743 0.689215 0.716101 0.748152 0.17
-3.96389 15.9977 -32.2943 0.228977 0.505499 0.913337 0.17
-4.14048 26.7279 -5.69091 0.0964545 0.22342 0.131973 0.16
20.498 22.9668 -3.87683 0.106653 0.498544 0.961898 0.17
32.3855 3.77643 21.8229 0.817303 0.363186 0.868695 0.17
-21.1514 27.6126 -7.61208 0.25987 0.0450595 0.800068 0.17
-0.0043156 6.5873 16.7689 0.181847 0.982361 0.263803 0.17
-5.19523 22.1967 -27.0513 0.869292 0.077557 0.579705 0.17
24.7383 0.123206 -24.9807 0.853031 0.533933 0.622055 0.17
6.44073 17.7024 0.547752 0.401808 0.382333 0.0759667 0.17
16.1007 1.80907 -19.0581 0.183908 0.504771 0.239953 0.17
11.6068 21.4033 18.7366 0.258296 0.731722 0.129847 0.15
0.441499 31.2719 -0.701899 0.337719 0.887726 0.900054 0.17
13.4361 0.991805 -16.9862 0.780252 0.877364 0.389739 0.17
Frame 18
-31.6003 15.0921 3.81046 0.917194 0.695233 0.285839 0.18
-23.558 18.383 17.7932 0.380446 0.208068 0.567822 0.18
-11.1842 4.25242 -26.7894 0.530798 0.592824 0.779167 0.18
-9.51226 11.6909 -31.3836 0.322511 0.0154034 0.404981 0.16
-4.23087 25.2117 -10.1027 0.162182 0.927493 0.794285 0.18
23.5329 22.4161 2.06848 0.165649 0.119547 0.601982 0.18
-17.5687 24.9648 10.5977 0.689215 0.716101 0.748152 0.18
-4.21164 16.7891 -34.3127 0.228977 0.505499 0.913337 0.18
-4.41651 28.3136 -6.0703 0.0964545 0.22342 0.131973 0.17
21.7791 24.1938 -4.11914 0.106653 0.498544 0.961898 0.18
34.4096 3.804 23.1869 0.817303 0.363186 0.868695 0.18
-22.4733 29.13 -8.08783 0.25987 0.0450595 0.800068 0.18
-0.00458533 6.79054 17.817 0.181847 0.982361 0.263803 0.18
-5.51993 23.3756 -28.742 0.869292 0.077557 0.579705 0.18
0 0 0 0.669285 0.0811258 0.379419 0.01
6.84328 18.6003 0.581986 0.401808 0.382333 0.0759667 0.18
17.107 1.71367 -20.2492 0.183908 0.504771 0.239953 0.18
12.4358 22.7481 20.0749 0.258296 0.731722 0.129847 0.16
0.469092 33.0179 -0.745768 0.337719 0.887726 0.900054 0.18
14.2759 0.84533 -18.0478 0.780252 0.877364 0.389739 0.18
Frame 19
-33.4591 15.7591 4.0346 0.917194 0.695233 0.285839 0.19
-24.9438 19.2436 18.8399 0.380446 0.208068 0.567822 0.19
-11.8421 4.28184 -28.3653 0.530798 0.592824 0.779167 0.19
-10.1464 12.2741 -33.4758 0.322511 0.0154034 0.404981 0.17
-4.47974 26.474 -10.6969 0.162182 0.927493 0.794285 0.19
24.9172 23.5139 2.19015 0.165649 0.119547 0.601982 0.19
-18.6021 26.2126 11.2211 0.689215 0.716101 0.748152 0.19
-4.45938 17.5559 -36.3311 0.228977 0.505499 0.913337 0.19
-4.69254 29.8747 -6.4497 0.0964545 0.22342 0.131973 0.18
23.0602 25.3962 -4.36144 0.106653 0.498544 0.961898 0.19
36.4337 3.80704 24.5508 0.817303 0.363186 0.868695 0.19
-23.7953 30.6228 -8.56358 0.25987 0.0450595 0.800068 0.19
-0.00485506 6.96926 18.865 0.181847 0.982361 0.263803 0.19
-5.84463 24.5299 -30.4327 0.869292 0.077557 0.579705 0.19
-1.2569 1.1562 1.45349 0.669285 0.0811258 0.379419 0.02
7.24582 19.4737 0.61622 0.401808 0.382333 0.0759667 0.19
18.1133 1.59375 -21.4403 0.183908 0.504771 0.239953 0.19
13.2649 24.0685 21.4132 0.258296 0.731722 0.129847 0.17
0.496686 34.7394 -0.789637 0.337719 0.887726 0.900054 0.19
15.1156 0.67433 -19.1094 0.780252 0.877364 0.389739 0.19
Frame 20
-35.318 16.4016 4.25874 0.917194 0.695233 0.285839 0.2
-26.3296 20.0797 19.8865 0.380446 0.208068 0.567822 0.2
-12.5 4.28673 -29.9411 0.530798 0.592824 0.779167 0.2
-10.7806 12.8327 -35.5681 0.322511 0.0154034 0.404981 0.18
-4.72861 27.7118 -11.2912 0.162182 0.927493 0.794285 0.2
